116050,4546200
229570,3369100
70730,3622600
20590,5177400
40770,4180300
303640,4838300
48530,3478400
225210,3975400
265040,2649400
28800,3047600
118090,2844000
119990,2480600
210390,4697800
81290,2878700
141330,4069000
4060,4573800
133840,4336300
66610,4045700
68210,2872100
194640,3089900
305240,3706000
65140,2260900
318450,4903600
223630,4558100
27620,4524300
32890,3457100
9160,3528800
193770,4195500
94990,4750600
307420,4363200
154280,5114800
166020,4881200
217430,4326400
165020,4856400
319850,2319800
66950,4974100
202580,3321000
323500,3933500
94780,4194500
121480,3224000
144200,3543700
268110,3533600
307260,3342000
45230,2745700
81590,2249700
310890,4358700
8770,3492300
196320,4262000
54190,2336600
184170,2463600
65640,4511200
16090,4682200
55540,2119100
133900,3503200
231360,4553800
272720,2478900
82080,4131500
201250,2616600
19680,4464900
136230,3012700
271460,3194400
9460,4802400
268670,4057800
178760,5228700
239440,2352500
41550,5050800
286380,2576500
245630,2142400
69560,2518500
164570,5009300
307230,3096100
21140,2616300
322770,4223900
123290,2147700
141200,4595200
116040,2849900
51280,3255000
37550,5199600
3610,4163100
315150,4430500
251570,2290200
220460,4102700
86670,3384100
224510,3562400
190260,2614000
129490,3698100
171020,3506300
231450,3661100
45340,2270600
180880,3865500
286590,4969200
271540,2101900
94740,5090900
2470,2983500
197720,5176200
13730,3216100
18970,4341900
4200,3056400
44920,4287200
261880,4351800
290120,2636900
77310,3334600
214320,5087600
299570,4596700
8150,3527700
118540,4947400
122010,2624000
304930,4167600
43810,5074100
315110,4415300
297350,2011600
35470,5163200
235350,2396700
94290,4802700
268390,2284900
187770,4308400
92190,4650900
36620,5065100
246170,2085200
238500,4543200
161290,2293600
221380,4833100
91760,3986400
172390,3355700
178370,3598200
49430,3480400
160990,2849000
136690,2686600
124570,4309800
21260,2652900
259470,4090300
296130,2239800
146440,2050700
2820,2649400
13590,4413200
319260,3748900
270690,4129700
130520,2347700
83930,5029100
170350,4623000
135050,4197800
82660,4960400
304680,4193500
37030,3015700
122650,2582900
166860,2544500
267320,3353100
78430,2860900
140390,2812500
151030,3539800
322580,3426100
1190,4655900
27900,3317100
300360,3118300
106940,3430300
46450,4420000
35130,3291200
210360,2121300
20790,4473900
113710,3434500
305680,4805700
197900,4453300
88210,4763300
3740,4286000
29910,3547700
54900,2248100
297380,2561000
290400,5252900
187810,4630800
109440,4947600
78440,3559000
209080,3135700
285020,2917600
125710,5058100
11480,4394200
121580,5171600
192310,5194800
234810,4805200
268140,4385500
181440,4980500
65640,4363500
322860,2353500
292450,4855800
32960,3525800
220980,3424000
119660,4994200
298300,2010600
85320,4556400
92830,4110300
233780,3043100
122770,2276800
93790,5150800
19490,2009300
267930,4876300
239480,3216900
258000,5051300
30360,4531800
12800,5228100
211080,2457600
147720,3043800
188160,4673800
76130,3587900
268450,3614500
86750,2336000
44800,5205300
137910,3675700
20540,4317000
154970,2400300
232630,2952200
327660,3444400
216920,4579800
121890,4472800
183480,3346900
242420,2668800
180450,2624600
171260,2409300
2160,4473900
199720,4706100
81160,4864800
304210,3259600
279330,3144400
293530,4998700
18470,3208300
12220,4511000
216050,2122000
67860,3052900
270180,3897500
24900,3259800
324440,4673200
192860,3772100
2100,2364500
218150,2042600
283840,2901900
274880,2373300
48990,4514100
163290,2006500
38180,3291500
300520,2566500
249980,5127500
307750,3383500
324950,2479400
243650,4674600
237690,4685500
65760,4344600
208190,4586300
83990,4102900
295080,5021400
214550,4512400
64660,3617500
288570,3136500
85490,3241900
114300,3236700
253340,2871500
180320,3756400
72220,3603900
313990,2694900
208330,4299600
9270,3183500
170830,2750400
25130,2513400
5990,3091200
261630,5010700
83590,3485100
224630,3482500
310260,3855300
261900,2680700
309720,2485300
191740,4353800
135680,2443800
83340,4079000
204780,2696500
277390,2854300
299620,4866700
203780,3427700
34030,4289100
194120,2400200
10360,3280700
13410,2939500
276580,4380400
242200,4591700
95890,3764200
327240,2779300
224950,3913100
313310,2329500
235690,2689700
240850,3127900
138630,3905700
198230,3105700
149560,2743300
253340,3835900
303250,3197800
223610,5136100
247860,4370200
79880,3967600
147380,5220800
128250,4432800
170820,3278200
321210,2681000
319130,5068500
101050,4271400
48140,2142300
12260,3867700
204800,4104900
297340,2266800
284820,4230100
210270,4603900
15110,3062000
246320,4629700
15540,5262000
132060,3629200
320600,4603100
78520,3637500
60450,2720600
231850,2519000
51230,2052200
279050,2993700
19450,4913100
286150,4242500
174120,4558100
250930,3312600
151140,3335200
63980,3662600
239720,5103000
101550,4552600
308830,4336100
90510,5017500
166250,3690300
137820,4267000
241090,2419900
278610,4923200
47220,4299800
64020,2666700
193610,2224900
290930,2400500
278300,4141800
171310,3017700
20030,4352900
268030,4597500
217920,2419000
187340,3990700
275520,4778500
173140,3140900
119200,5109700
13110,2326200
25280,4917200
324940,2725000
194020,2612800
139180,2599500
83770,3024300
100000,2344000
316610,4713200
136170,2089600
178930,2765200
268720,2691700
118420,3283800
268240,2662600
78550,3137100
180350,3977500
97000,3934700
230370,3222800
157510,4276400
194790,2238600
288920,2062900
83810,2450200
108720,3838200
79420,2976500
127460,4155900
106620,5063900
292110,2476600
47890,2828500
176040,5161300
149120,4545900
102160,2017900
124660,3991600
195260,2273600
321450,2251000
255000,3885600
48960,4162400
194850,3327700
261260,5035700
316590,2130000
73540,3163700
228590,3801600
95090,3930200
227820,3429800
275880,2761800
131430,2973200
3090,4336000
99110,3277600
105080,4943800
155120,2988500
319480,2824400
287410,2407600
298680,3545800
173530,4322700
130470,3624500
245270,4040200
278820,3461900
56500,2462300
11530,4843300
189210,4874100
32830,5206500
57050,2359300
226570,3561700
163690,2039700
122870,5188100
102830,3146700
73570,2625600
155430,2445700
217150,2012800
276840,2199400
163730,3944400
223960,3148800
12950,4804700
161110,2244800
237120,2226500
311900,4699500
15620,2412700
305880,4421900
197440,3418900
246160,5203100
133020,2213100
107300,4065900
83880,4627300
251170,5010300
264020,4003300
320970,3000700
67090,4172600
214950,2800400
170050,2483900
104530,2794900
71040,2887500
21760,2866600
130020,5276500
1170,5274700
141860,4473300
320100,4748900
268650,2997300
153800,2248500
34780,2772900
325880,4988000
277630,5191700
71200,2170400
208750,4861500
97090,2511200
6860,4016200
130610,2779000
290370,3523800
164560,2927100
152350,3657300
92500,4942100
85390,2849300
241420,2263600
184660,2675500
51210,4194400
144840,2494100
190570,2947900
40900,4617700
111840,4496600
220240,4089300
300780,4271100
82870,3037200
305010,2455600
256100,3419000
138270,2807700
307630,4307800
47300,2653400
315710,4887300
91700,3726900
28600,3429100
64450,3734400
192320,4550200
268240,4332300
189110,2524000
155210,2816800
261330,3283100
308790,2165200
232030,4861200
62080,3604500
100340,4003500
241220,2803000
103450,4885300
145640,2914800
249580,4373500
264170,4781800
52580,2009500
123940,4449100
255970,2645000
150460,3174100
116900,5056700
199090,2505500
106300,3802000
67070,2106600
138640,3291500
171110,4389900
1830,2846600
319290,3052800
45510,3372500
196770,4950900
46920,3332600
245590,2995100
134210,2418500
16740,2625100
106360,3672000
179920,4232600
145190,2513300
273820,4514900
231530,2132100
262150,2424900
142370,3055900
281480,3442000
190250,4730900
249480,4357600
82670,3185700
203170,3295900
251840,3210800
229100,2583700
162930,4458400
120880,4692900
85360,5008000
164880,4305500
24450,3110200
154370,4559800
124230,2888400
298480,4666000
194430,4522800
83120,2570000
197700,2049300
292760,4803700
123500,3682500
82280,2476600
289330,5113900
106040,3245900
229550,4269200
66200,5149200
200050,4310800
217790,4245000
14420,2444800
152810,3386600
133330,3236100
77580,2000800
48210,3607100
57090,4459100
165640,2221700
198600,4891400
190430,4808900
9130,3520800
264600,3151700
276670,3664700
14410,2152000
153710,4144600
246280,2438300
111290,4607100
88310,4641000
71690,4216400
60030,3492700
221730,3082400
309980,4788200
26480,3479400
300990,4250800
109410,3637400
178290,3185400
315830,3152100
233710,4648200
281690,4481200
280020,3077200
134910,3986300
151550,4462000
131660,4398700
182620,4033500
133830,4426500
24940,2278800
23210,2072500
306700,2496900
155190,4800200
274780,4646000
116080,3253900
55460,3042300
240610,4891700
41380,3946200
209620,5214000
302340,2168500
192350,3262200
263050,5240100
38410,3179900
199680,3722400
32960,4246300
200130,2561700
231880,3791500
105870,2593900
131490,2529700
324000,4475800
178360,2517800
24130,2912900
13280,2655100
285910,4229000
59240,4605800
239750,4515900
59120,3751200
247930,2975300
293110,3199300
269770,5260700
16880,3422200
54560,4487600
321380,3604300
308160,3251900
213400,5044800
45090,2640900
28580,2692300
155380,2418600
134740,3136200
264760,3939800
46520,3768300
117900,3056400
24270,2381500
203170,5173800
158080,3452600
315770,3749700
287490,2426600
96050,4811900
203090,2765300
78700,2888200
53330,3238000
152910,2819200
193030,5082900
123780,2000900
94230,2608700
194080,3407500
237700,5119800
246390,4619800
22450,3218800
251680,3805300
267150,4397800
27820,4269600
282440,3238800
180470,3578500
200410,4591700
246670,4537500
55290,2719000
7990,4483200
52520,3317700
248420,3467500
192640,3148200
287510,3026700
99120,4062200
36970,3215700
430,4886500
302100,4675800
200750,2022500
166860,3555100
126130,2196500
313370,5265400
278820,4323600
252610,2064400
304270,4606000
254760,2291100
64700,3755000
175860,4573400
290320,3356900
32330,2617600
14240,2693000
183330,2146700
30280,3577600
282250,4310300
160010,3214300
58870,4861400
141080,2445600
285000,2922200
276920,4099400
98660,4535100
142860,2257500
282620,4075600
201250,3308100
137230,3639000
266500,3695600
225660,4807400
238870,2813200
295410,4691500
239080,4499800
172500,2714100
43730,4313700
29870,3848100
275930,5148700
277040,4251800
197130,2480200
151010,2123200
73770,3059600
219880,4750300
236770,2294300
111250,3755900
199000,2092300
128660,3101900
90550,2963900
51660,2019500
18700,4241600
73360,2624300
127860,3032300
247250,2761100
90430,3966100
301290,4875600
244630,3246300
299880,5184100
230590,3920900
265760,3396800
221520,2493300
315270,2928400
58560,3162500
203030,3491200
212650,4546900
151070,4313500
151180,4244400
293780,4790400
327670,4133500
27470,2904200
82280,2010900
50310,5269200
125720,2225100
317650,2286300
214600,4557300
168310,3084500
305060,3559000
201290,2359400
272160,2766500
185060,3571300
3660,2084600
60800,3548400
232900,2269000
106200,4328900
240260,3336800
323320,5225400
134770,2459500
321780,4604900
68460,5117500
289120,4830700
239800,3297500
63840,4171800
285650,4651300
253130,4301300
14100,3105100
59580,2177700
118970,3203800
172610,2241900
147290,4788200
257090,2598700
84820,4527300
54730,4195900
298680,2488400
152400,2394600
32910,3138400
322530,4727200
243590,2586900
162220,4015600
323830,2876700
104020,2102500
198190,3636000
28020,5171600
283990,4006400
13680,3036000
151780,4707700
163470,4366000
195820,4182000
128510,3668200
267040,4809100
206280,4999600
67070,4011400
245000,5106600
259830,2795400
184540,4559800
167220,4885600
266240,2377300
124490,4942600
27210,2808000
167220,2408900
184400,5190000
311660,2201900
227920,3798000
238390,2287500
18940,3777600
309660,4252300
150040,2490500
98690,2673600
32030,2308400
146900,4165800
286830,5141200
177460,4253900
24170,5019500
191970,2513900
55070,2315200
92280,4394700
22840,2762700
259660,4507700
256070,3703800
279520,4750200
20460,4615100
172570,3705000
310560,4712600
237860,2149200
302100,2570800
231500,4612500
43530,2812800
158960,2677000
55560,2232600
119090,3106300
54780,4113800
22430,2776200
287650,4820900
710,4160400
124790,4802400
163380,3452500
214070,2082700
315750,3969500
279530,4259300
211870,4539600
283020,3156900
187530,5265500
196980,2188200
66570,4525400
42080,3856700
35490,2968600
69370,2579200
174480,2293400
12340,3752000
245380,3371300
127760,2810900
282390,2141500
89360,4704600
211100,2412200
168720,2953000
295180,3240600
210990,3550300
122930,2802900
173850,3895000
5150,4159300
47490,2406500
312790,3168600
98570,3596000
146200,3109100
7120,2639100
248050,3348800
145000,4027600
149030,4343600
145540,2324500
275580,5142600
127750,4430800
110640,2110700
70440,4335700
91360,4442900
95400,2965200
132550,3428900
137170,3176600
259760,4357400
277260,2782800
18980,4843800
142190,4670300
91580,4871900
142110,4406100
193880,4876500
273070,3417800
274240,2731400
57190,2572000
84210,3276300
290780,3755800
44240,2585000
272100,3767900
201390,2815900
294460,3334700
317330,4440400
211760,2086300
200750,2262700
275660,4923300
313470,2900900
205270,3796700
50070,3506600
321450,5243100
223800,2509600
53830,5080200
178590,2169300
155920,4228400
75430,3003400
71950,4768300
181930,2387300
82620,3715800
282780,4943800
180220,3558500
320660,3282000
120500,5064500
218300,5257700
158440,4683700
148750,3522100
265000,2448800
203180,5188300
25220,2540900
8090,3811400
276930,2835200
281480,2212100
32670,3357300
59940,3153000
307310,2150400
82000,3598500
170890,2749800
288060,4914000
53750,3786800
289490,4121900
119370,3105700
36730,2566900
155450,4399100
47840,3806700
294000,2559300
34130,4432600
139460,5156100
264470,3721300
123660,5244100
287430,3032900
11780,2417600
263150,3826700
116740,4235300
146390,3705000
74530,3082100
55010,3939000
218780,2917400
250590,2465500
3970,4984300
227220,4979800
26690,4613500
213560,3661500
249280,3503500
10600,2452600
147080,4980400
148550,3588600
12120,2840200
13860,3288600
307550,3602500
299360,2544000
268460,2267000
248300,3595600
118440,3712100
206110,3224200
141970,3056500
92720,3686600
39320,5062800
7130,4886000
128950,2177300
6180,4760300
315770,3547400
107220,2002100
238760,3210800
129080,4186400
281330,3007600
273040,4221200
127460,3936700
54000,4459100
37200,4601200
40650,3791700
38090,3333700
20150,2774200
111970,2272800
38340,4409200
45020,2445300
189270,2331100
199270,4964900
33330,3103500
89890,3624100
1310,2435500
263170,4743600
265670,2629600
140350,5196700
308870,3775500
252110,2218400
29050,4902100
155210,2492000
39950,4671800
76490,2782900
180420,3215100
122820,2420100
154620,5220900
10830,3879500
104770,3007200
22680,3060800
144270,4858600
52760,2822600
21140,3931100
74260,2023300
42990,5263700
24170,2720400
288900,3793800
121240,2011700
118880,3977300
79470,4993000
319240,4022900
13630,3461900
196710,2244600
6460,5014800
125190,2291500
79880,4694600
315010,3326500
24050,2084700
325760,2983100
10800,2410700
97000,2349700
113110,2582300
214350,4343600
59400,2055500
104410,3388700
304850,2959800
13490,5184800
242170,4102000
15270,4486300
184000,3404600
277780,4638800
82240,4651100
68850,3062900
273580,2669400
204600,4843800
108010,5016100
319350,4211300
32160,4060200
127810,2915600
211570,4322200
230440,3887400
520,4439300
179550,4426900
126450,3948200
163650,5104500
7600,3137500
246650,2898400
51190,5155100
196140,5247700
54770,2730600
281480,3627800
46990,4731500
56230,2791500
151500,3840400
170720,2353900
88590,2734800
224140,2891100
317410,2760100
4130,3161800
270830,3677800
98950,4784300
281530,2179200
40590,2050400
5750,4367300
2140,2605200
309800,4836200
223310,2291100
229090,4795400
108270,2529100
135910,4789900
88310,4245000
24790,5124500
313610,2145200
60780,5177400
130700,2039300
157840,4296500
282360,3117000
247570,5229500
116740,4533300
232010,3188800
313850,4141300
74820,4094800
243240,5039200
161350,2238300
29150,4972600
302820,3174600
194080,5276100
102230,3800100
14450,3630100
170080,3451500
166940,2002400
47120,3216200
111940,4947000
116900,4286900
220350,2212300
19890,4065200
235360,2947200
88330,3509200
70960,4496800
174760,3001100
219260,3499000
217580,2856600
149840,5198100
265670,3642900
155150,3080700
309450,5220900
108320,2288900
116040,4202600
323590,4329400
121270,4162600
254170,3411700
95110,3618500
235890,3834400
312770,5068500
105440,3598500
79280,5247000
309760,4968600
82680,3319200
289000,2206700
296210,3164700
128750,4779800
110880,4370700
306880,4269200
129650,5027900
132180,4509300
191380,2586700
64420,4864900
220520,5003100
142250,4056200
279480,4476900
37790,2310800
244710,2198700
270,5273900
151790,4892700
20380,3203300
78060,3491300
70630,3889400
58520,2498300
88190,3881800
24950,4203700
111430,4163300
279050,3758500
175140,3718900
148480,5173900
49830,3002800
237400,2876300
131360,3544300
107500,3316300
154140,4593000
93220,3745200
51950,3712800
323660,3225800
32550,2545000
172420,3207400
242680,3973700
13430,2264300
86020,4924800
202280,4611600
136700,2230800
250870,3865300
123360,3605900
274160,4547300
315020,2539900
58680,3414800
313290,3519100
316000,2375600
323190,5119800
160140,2280600
38810,2048800
148800,4814900
202250,3622400
307930,4882700
127040,3825300
221750,4637400
205620,3449400
122600,2013000
305530,2690800
256030,4928700
123070,5147200
106670,3086800
138950,2950000
146240,3344600
79300,5063900
162530,3181100
311270,5113300
71930,3858500
145890,2521800
146440,4729400
234710,2405200
209000,3126500
185460,2039200
113960,3633200
73010,2423100
128510,3960800
29350,4351900
304770,3683000
2510,3233300
302770,2818100
102040,3376200
199930,2856400
121270,4718600
271490,4671700
324040,2902500
212430,4310700
130770,2937500
16050,5162400
97680,3300100
151880,3706900
172320,4803900
39090,4016800
187900,2161800
42300,3904100
139520,2173900
272230,4415600
155010,3444800
327200,4762900
88660,4710100
215780,2850200
33590,3005300
316090,3643600
194280,2044600
152920,4919600
134470,5048000
134970,5068000
257520,3740700
180800,3177400
190250,4231000
308160,2020900
240500,4527100
243660,2678300
69510,4431800
16440,3581700
186520,4322200
243190,4201100
5070,4316000
56790,3993600
236070,4097200
163640,2428600
186840,4986200
21980,3166800
145010,4027800
234430,2075800
98210,4149100
9680,2110300
139940,4533400
78860,4094500
168840,2953100
39940,2276800
327530,4831300
247790,2049300
187050,5045900
204290,2954400
186630,2402500
138310,2457900
11190,3602900
162480,3562000
35400,2692300
163790,3336100
284140,3734700
144640,2964000
99130,4235000
305850,4679700
318810,2181100
295660,5186700
301240,4157700
323600,3606100
192680,4002100
256060,2516300
240460,2666900
97430,4516600
226980,4599100
80180,4623800
1460,4439700
68310,4856000
89760,4129500
54320,3888900
108780,2324900
129190,2999100
50600,2971700
90900,2241600
312940,2868200
184770,3779500
287030,3131500
229580,3998200
179840,5270100
123800,2791500
259240,4039800
13850,4607000
120280,2821700
218620,4100400
295120,4729400
71260,2762200
305430,4004500
176140,2283500
297620,4670400
52510,4828800
26190,4372900
133150,5132200
22760,2350600
185360,4026100
34390,5091600
281760,4936400
185470,4956100
226660,5057500
50100,3176100
188110,2175500
62870,4593700
93770,2406300
132140,4699100
68980,3020800
209280,3215000
57290,4354700
31110,3904400
221010,2538700
225500,2787000
256480,4599000
60180,4105600
225860,4456500
178500,3248400
223720,4286000
242450,2841600
246150,5053300
15850,2122500
18280,3480000
282160,2872600
250080,3637600
208760,5073700
71550,4398700
170140,4925700
293750,2679600
43590,4225500
180,3037700
105440,4260400
21750,4839400
23210,4454700
184860,4656600
1950,3033400
243310,2178100
115590,4615900
165810,2700700
21180,2882100
233840,4299400
67910,5053900
142140,4380500
270280,3082100
306010,5138700
3080,5062000
89970,3085200
204560,3117200
64780,4277700
29510,4496500
165760,2314700
25310,2813900
49280,3409000
15310,4150900
210970,2364900
303300,3171300
266430,2435300
94850,2808900
281580,2374500
189100,4599200
23650,3921900
238440,3136200
300710,3153200
225340,2378200
15420,4548500
287470,3811800
286320,5127800
262570,2079200
126000,4778800
223010,2092900
314370,3986400
126430,4531300
242170,4212800
6340,3960800
258730,3954500
128320,4823800
59960,2390800
68320,2329900
154400,4936600
70810,3698200
220840,2306000
23320,3794800
15700,4859000
187410,3417000
236100,2827400
151000,4228000
281380,4774300
148250,3958800
171030,3545900
64280,3020800
22360,3926000
56790,2823200
231680,3251100
115320,2584000
91100,3861300
228230,5119400
216740,4515500
163740,4324400
209770,2234700
46470,3182000
106220,3974700
13320,2599200
147220,3615700
255800,5182500
316160,5200800
92650,2108500
185000,3494400
93170,2890000
274560,4084900
147410,2379800
66950,2479600
22240,4836900
299510,3859800
188450,3816100
209460,4349200
299810,5156800
104710,5131300
47920,4519300
147020,5037300
242500,3355000
296130,2074800
146350,3534600
156920,4395300
242460,3038000
120340,2621900
141780,3872900
110150,3640200
143300,2819900
22330,2040800
263600,4317900
239000,4357300
219790,2160400
221180,4677100
267970,2405200
243760,3828000
176020,4122200
190280,5223800
38000,2195200
234230,4804600
123330,2268900
14980,4651100
214190,3251300
101460,2298100
207120,3237900
33890,3430400
27900,4729000
51090,4476900
288940,4722700
187720,4292300
312790,3038100
84350,3611400
316030,4746300
155840,2263500
294160,2623900
306810,2898100
89280,5217900
27240,5034700
119250,3287000
5610,5263700
252490,2395000
141740,4803900
312400,3928300
200400,4736600
137430,2604500
175220,3225400
164260,4595700
283680,3526100
206530,3118400
178960,3730100
174230,3580900
262820,4635200
152210,4900600
239310,4714600
91090,4449200
270150,2159000
284430,2842100
296300,4691500
277050,3690200
215140,2868000
229470,2626800
209340,2660500
322250,3653500
218660,4011000
277190,2699400
46430,3237500
228040,5092500
59590,2525700
271640,4989000
324030,2350500
216150,4665000
50950,3729000
23040,2195700
114370,5000900
188600,2018300
59210,2903900
64510,4685500
156450,2590900
106220,2474300
260190,2557400
117380,5066300
179490,2177400
288200,4390800
70310,4321600
210300,2666600
267210,2987700
5480,5181700
271670,2285200
10060,2583700
930,3986600
60200,2601400
289060,3247200
1020,3178300
183810,3072400
165260,3163200
162980,4826400
95270,2147900
300380,2558000
253870,2430100
287960,3365000
109670,4275000
235270,3151600
217990,3792700
143680,4280500
237640,3446200
99040,4978400
204760,2604200
94880,4057800
178250,4786900
313030,2158300
67340,3483300
298480,3626100
163130,4711800
218410,2893200
314200,3787000
225820,2961900
78520,3334200
211350,4965100
312690,2273600
196880,4226500
171980,4959200
192810,2490600
28660,4877000
254850,4069100
238710,4402000
222750,5060500
60850,3935500
140990,4239800
137050,2317200
313310,3235700
210420,4114500
219770,4889400
17190,3034400
257770,2022000
130800,3269800
224850,5027800
95220,2899900
24170,3238900
50010,4790200
3120,4887200
191540,4258700
267100,4523900
91740,2804100
148700,4288000
112130,3343300
24690,5225600
18100,4444600
283820,2353000
20230,4139200
37500,3510300
13220,4623600
126140,3084400
24670,3503100
232330,2746800
101650,4354600
35720,4931900
133650,5028200
217900,4254000
55550,2389200
126520,3676900
173250,3512100
162570,3913600
68000,3187100
226660,2882300
4950,4641600
239260,2181700
198840,2377200
126620,4235100
188030,2312700
298190,4896800
266730,2062400
255190,2727100
309060,3454200
298110,2369400
184340,2969500
204630,2299200
248160,2395200
221280,5161600
158230,3202600
76710,3631900
56740,5159800
181360,4555900
26020,5079800
151420,4140600
11580,3219400
176060,4783100
128180,3035800
23340,3095600
249000,5214500
146500,3056600
90720,2234500
135580,2112100
62970,2291800
327370,4212100
149440,2764100
56720,4061900
64710,4380800
134100,2907300
218390,4855200
304790,4299700
79780,3531800
180600,4079600
256760,4039500
317530,3780800
197720,3363500
283740,4884500
159810,2916500
299660,4227800
120830,4993500
116310,4702800
48080,3730300
148790,3127900
83440,4828900
203530,5018300
240730,3806400
204120,5205200
6140,2570400
200800,4629000
260990,3906500
113300,3310400
327010,2693700
91810,3591400
161020,2637900
54240,4818500
35460,3705600
224450,2835500
15910,2455600
196340,2993500
770,2721900
73500,4415100
252840,4776200
234350,4589800
6990,3074700
194210,4679800
298130,5075100
71340,4974600
49200,3631500
128920,4102200
226940,3831600
164400,4624100
26040,2611700
18280,2419600
106740,4146200
141310,3075100
286820,4148200
21340,4119800
164760,4556900
143280,3717500
35490,2098100
112060,2059400
317330,3834000
303400,2388500
18880,3046400
249080,4458200
287800,2858000
180550,5138500
146970,3988300
28130,4537100
85780,3694400
33550,2449200
56580,2548900
256900,4213500
310590,2725000
65420,2184000
82320,3774800
24340,2719700
33210,2000600
110820,2520900
104700,2322200
297910,2648200
118020,3507900
50990,4650000
21940,2791200
191030,3077200
248570,4245800
152640,5051500
279480,2818600
198820,4623900
154370,4642500
280790,4366900
114050,5051300
308660,3472600
305190,2918000
199350,2822100
124030,3695900
147030,4420500
320380,3980300
179370,2146400
277150,2427300
122370,3980400
267310,4750100
175520,4191100
29200,2466600
153820,3835700
310910,3069300
92580,2972900
84380,2735600
244550,2618900
165360,3162300
144100,4893900
285820,4911400
203770,4785200
161490,2554600
293160,3109600
98190,2878500
309010,2378300
35190,3568500
256940,2643900
203510,2830900
247960,3867500
190020,2128600
284040,4744100
86420,4009100
8620,4517800
317140,3527300
213500,4752800
116190,2895900
226120,4776800
145050,3916100
60960,4432500
279460,2422900
281080,5146500
199140,4103400
51360,2749800
293430,4993200
261730,3557800
312180,4180900
102510,2709200
91320,3111300
322710,2807900
263860,4085300
28390,2523700
298120,4545200
2370,3154900
118450,2633400
31060,2702300
105630,5121400
57210,5047800
194810,3085700
52080,3605600
80220,5138100
316340,2647200
